Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Client 41 Accuracy,Client 42 Accuracy,Client 43 Accuracy,Client 44 Accuracy,Client 45 Accuracy,Client 46 Accuracy,Client 47 Accuracy,Client 48 Accuracy,Client 49 Accuracy,Client 50 Accuracy,Client 51 Accuracy,Client 52 Accuracy,Client 53 Accuracy,Client 54 Accuracy,Client 55 Accuracy,Client 56 Accuracy,Client 57 Accuracy,Client 58 Accuracy,Client 59 Accuracy,Client 60 Accuracy,Trial,Max Iter
0.19937624590058517,0.17143592051958073,0.20037296636872226,0.19571088675969392,0.19931194135425376,0.2019484277538422,0.9010353031959359,0.19937624590058517,0.1994727027200823,0.14494244743103338,0.10272651276445245,0.1741367114655006,0.20953636422095043,0.13516815638865667,0.9121278374381069,0.09295222172207575,0.2005015754613851,0.20281653912931644,0.20040511864188798,0.9118063147064498,0.1849077229760144,0.20156260047585364,0.2002443572760594,0.103112340042441,0.19481062311105396,0.2014339913831908,0.199729920905408,0.9141855829207125,0.20278438685615072,0.9139605170085525,0.9081731078387242,0.196707607227831,0.8470837888238698,0.19953700726641374,0.19481062311105396,0.8145456883801685,0.9128994919940839,0.20046942318821942,0.09292006944891004,0.9120635328917754,0.20075879364671081,0.19477847083788824,0.911999228345444,0.16539129316442672,0.912449360169764,0.19140248215548838,0.9133817760915697,0.8103980451417915,0.1984438299787795,0.2002443572760594,0.09246993762459006,0.15442736801491866,0.8822583756671597,0.20111246865153368,0.19741495723747668,0.9059224487171244,0.19927978908108804,0.9072728441900842,0.9127065783550897,0.9120635328917754,0.20149829592952223,1,100
0.20034081409555657,0.8129380747218828,0.8051893768889461,0.9085910873898785,0.20342743231946497,0.9084624782972156,0.1999228345444023,0.8563757957687609,0.20381325959745353,0.916371937495981,0.08976914667867018,0.909201980580027,0.9081731078387242,0.920616037553855,0.20159475274901936,0.20368465050479068,0.13417143592051958,0.2029451482219793,0.19481062311105396,0.20140183911002507,0.8261526589929908,0.19960131181274515,0.20284869140248216,0.9151823033888495,0.914796476110861,0.9148286283840268,0.19481062311105396,0.9128673397209183,0.19979422545173944,0.2027200823098193,0.20075879364671081,0.9086232396630441,0.09150536942961868,0.16777056137868948,0.8366343000450132,0.8040318950549804,0.20326667095363643,0.09115169442479583,0.20101601183203652,0.9144749533792039,0.9131888624525754,0.19786508906179667,0.20249501639765932,0.9137354510963925,0.1994083981737509,0.19481062311105396,0.20011574818339656,0.9067905600925985,0.09192334898077294,0.2039740209632821,0.20689987782136196,0.9148607806571925,0.19886180952993376,0.2002443572760594,0.8028744132210147,0.20542087325573918,0.9081088032923927,0.19979422545173944,0.20124107774419653,0.17902385698668896,0.2009517072857051,2,100
0.20056588000771655,0.9136389942768953,0.19474631856472252,0.8077615587422031,0.9135425374573982,0.9156645874863353,0.2024628641244936,0.9129959488135811,0.19481062311105396,0.20124107774419653,0.9165005465886438,0.19686836859365958,0.19538936402803678,0.19481062311105396,0.202977300495145,0.0915696739759501,0.09703556041412127,0.2017555141148479,0.20114462092469937,0.20252716867082501,0.16172593402353547,0.19580734357919105,0.1991511799884252,0.9145392579255354,0.20204488457333933,0.09047649668831587,0.8805864574625426,0.11442994019677191,0.1991833322615909,0.20098385955887083,0.19484277538421965,0.20230210275866503,0.19953700726641374,0.20503504597775063,0.20027650954922513,0.9154073693010096,0.9089447623947013,0.9161790238569867,0.8101729792296315,0.20210918911967077,0.14243457012410776,0.7990804449874606,0.18510063661500867,0.9137032988232268,0.19908687544209375,0.1698604591344608,0.8052536814352774,0.8268921612758022,0.1791524660793518,0.20034081409555657,0.9129316442672497,0.8051893768889461,0.9104880715066556,0.20114462092469937,0.19863674361777378,0.20140183911002507,0.8045463314256318,0.19960131181274515,0.20181981866117935,0.09179473988811009,0.2014339913831908,3,100
0.19963346408591087,0.8051893768889461,0.20091955501253939,0.9084303260240499,0.20268793003665359,0.20037296636872226,0.9133817760915697,0.19995498681756801,0.19481062311105396,0.09301652626840717,0.09269500353675005,0.09963989454054402,0.096842646775127,0.2004372709150537,0.19780078451546523,0.8342550318307504,0.8917111439778792,0.8902964439585879,0.9121278374381069,0.2014339913831908,0.39103594624139926,0.9124172078965983,0.8035817632306604,0.20217349366600218,0.1946820140183911,0.8791717574432513,0.19481062311105396,0.2059353096263906,0.9180117034274323,0.19481062311105396,0.16979615458812938,0.20098385955887083,0.9132210147257411,0.8051893768889461,0.19712558677898528,0.8051893768889461,0.1987010481641052,0.09999356954536685,0.1949392322037168,0.20001929136389943,0.19889396180309948,0.914024821554884,0.19886180952993376,0.20053372773455083,0.2012089254710308,0.19481062311105396,0.19481062311105396,0.8040961996013118,0.19484277538421965,0.19654684586200244,0.09243778535142434,0.9073371487364157,0.9125136647160954,0.1991833322615909,0.916371937495981,0.19651469358883672,0.20204488457333933,0.9012925213812617,0.1946820140183911,0.20005144363706515,0.09658542858980129,4,100
0.20056588000771655,0.8073757314642145,0.8816474824770111,0.9102630055944956,0.20001929136389943,0.09603883994598418,0.20030866182239085,0.9068870169120957,0.19654684586200244,0.19825091633978523,0.9123529033502669,0.19699697768632243,0.20214134139283646,0.914024821554884,0.19908687544209375,0.20239855957816216,0.20268793003665359,0.19953700726641374,0.911774162433284,0.09301652626840717,0.20419908687544208,0.9133817760915697,0.09343450581956145,0.20072664137354512,0.20355604141212782,0.0933380490000643,0.9093948942190213,0.9119027715259469,0.9128030351745868,0.19481062311105396,0.9102630055944956,0.9098128737701755,0.9075943669217413,0.9125458169892612,0.9121921419844383,0.20210918911967077,0.19976207317857372,0.08793646710822454,0.8051893768889461,0.19481062311105396,0.8081473860201916,0.20236640730499647,0.20156260047585364,0.19850813452511093,0.9118706192527811,0.19481062311105396,0.9133174715452382,0.19555012539386535,0.19863674361777378,0.20577454826056202,0.20278438685615072,0.19976207317857372,0.2014339913831908,0.0930486785415729,0.09320943990740145,0.20104816410520224,0.912224294257604,0.8051893768889461,0.9076265191949071,0.9127065783550897,0.8067326860009003,5,100
0.19927978908108804,0.19481062311105396,0.9111954215163012,0.1743939296508263,0.16725612500803808,0.19854028679827665,0.9093305896726899,0.2006944891003794,0.895312198572439,0.2014339913831908,0.8768567937753199,0.9128994919940839,0.9164362420423124,0.9089126101215356,0.0908301716931387,0.2047135232460935,0.9090412192141984,0.19908687544209375,0.9162433284033181,0.20648189827020771,0.1947141662915568,0.20162690502218508,0.911324030608964,0.1987332004372709,0.14381711787023344,0.9186547488907466,0.20223779821233362,0.9142177351938782,0.20040511864188798,0.19863674361777378,0.9133174715452382,0.19831522088611664,0.16088997492122692,0.9191370329882322,0.13185647225258826,0.9164362420423124,0.20108031637836796,0.2009517072857051,0.2011767731978651,0.19741495723747668,0.144202945148222,0.15889653398495274,0.9148929329303582,0.1673525818275352,0.20365249823162498,0.2097614301331104,0.1996977686322423,0.20104816410520224,0.19657899813516816,0.1462928429039933,0.8051893768889461,0.09912545816989261,0.15159796797633593,0.20034081409555657,0.1957430390328596,0.9177866375152723,0.9124172078965983,0.8976271622403704,0.19654684586200244,0.9145071056523696,0.19481062311105396,6,100
0.20037296636872226,0.16851006366150087,0.20165905729535077,0.913799755642724,0.9065011896341071,0.913349623818404,0.9066619509999357,0.19982637772490516,0.20053372773455083,0.10217992412063533,0.913349623818404,0.9116455533406211,0.1961931708571796,0.9154073693010096,0.19481062311105396,0.9153109124815124,0.15770689987782135,0.9151179988425182,0.19616101858401389,0.1987332004372709,0.9123850556234325,0.9076908237412386,0.09189119670760723,0.9084946305703814,0.2679570445630506,0.8051893768889461,0.2047135232460935,0.20111246865153368,0.19477847083788824,0.19927978908108804,0.09272715580991577,0.19603240949135103,0.09240563307825864,0.16314063404282683,0.20082309819304225,0.9100057874091698,0.20098385955887083,0.09288791717574432,0.19596810494501962,0.9135425374573982,0.09099093305896727,0.8869526075493538,0.8820011574818339,0.20037296636872226,0.20239855957816216,0.09240563307825864,0.19937624590058517,0.9121921419844383,0.16169378175036975,0.09214841489293293,0.19538936402803678,0.20040511864188798,0.8051893768889461,0.1999871390907337,0.9139605170085525,0.1984116777056138,0.9066941032731014,0.20207703684650505,0.20072664137354512,0.1999228345444023,0.19600025721818531,7,100
0.1977043276959681,0.9194585557198894,0.8796861938139027,0.09009066941032731,0.20127323001736222,0.8838659893254454,0.19934409362741945,0.2020127323001736,0.19329946627226544,0.19934409362741945,0.9096199601311813,0.20136968683685938,0.08915825348852163,0.19616101858401389,0.19481062311105396,0.19741495723747668,0.19481062311105396,0.1957430390328596,0.20037296636872226,0.9176901806957752,0.20088740273937367,0.9099093305896727,0.19863674361777378,0.1354575268471481,0.19481062311105396,0.1999871390907337,0.9157610443058324,0.1947141662915568,0.9102630055944956,0.1641052022377982,0.08928686258118448,0.915921805671661,0.9101022442286669,0.20001929136389943,0.19529290720853965,0.19481062311105396,0.9163076329496496,0.9111632692431355,0.2056780914410649,0.13638994276895378,0.19690052086682527,0.9164040897691467,0.19477847083788824,0.8085010610250145,0.196707607227831,0.9164683943154781,0.19741495723747668,0.20072664137354512,0.8473088547360298,0.08751848755707028,0.20673911645553342,0.2037168027779564,0.20329882322680212,0.9043469873320044,0.19931194135425376,0.17619445694810623,0.3916468394315478,0.8139026429168542,0.9100379396823356,0.915021542023021,0.08928686258118448,8,100
0.20056588000771655,0.8073757314642145,0.8816474824770111,0.9102630055944956,0.20001929136389943,0.09603883994598418,0.20030866182239085,0.9068870169120957,0.19654684586200244,0.19825091633978523,0.9123529033502669,0.19699697768632243,0.20214134139283646,0.914024821554884,0.19908687544209375,0.20239855957816216,0.20268793003665359,0.19953700726641374,0.911774162433284,0.09301652626840717,0.20419908687544208,0.9133817760915697,0.09343450581956145,0.20072664137354512,0.20355604141212782,0.0933380490000643,0.9093948942190213,0.9119027715259469,0.9128030351745868,0.19481062311105396,0.9102630055944956,0.9098128737701755,0.9075943669217413,0.9125458169892612,0.9121921419844383,0.20210918911967077,0.19976207317857372,0.08793646710822454,0.8051893768889461,0.19481062311105396,0.8081473860201916,0.20236640730499647,0.20156260047585364,0.19850813452511093,0.9118706192527811,0.19481062311105396,0.9133174715452382,0.19555012539386535,0.19863674361777378,0.20577454826056202,0.20278438685615072,0.19976207317857372,0.2014339913831908,0.0930486785415729,0.09320943990740145,0.20104816410520224,0.912224294257604,0.8051893768889461,0.9076265191949071,0.9127065783550897,0.8067326860009003,9,100
0.1996656163590766,0.9155038261205067,0.9075622146485757,0.19481062311105396,0.09092662851263585,0.09179473988811009,0.8051893768889461,0.19481062311105396,0.19571088675969392,0.19982637772490516,0.884573339335091,0.9077229760144042,0.20156260047585364,0.20072664137354512,0.19577519130602533,0.20243071185132788,0.20056588000771655,0.0978715195164298,0.9206481898270208,0.20426339142177352,0.20037296636872226,0.90798019419973,0.8851842325252396,0.9129316442672497,0.19481062311105396,0.19481062311105396,0.19577519130602533,0.20268793003665359,0.9168542215934666,0.9161790238569867,0.2004372709150537,0.9097164169506784,0.9079480419265642,0.20178766638801363,0.9144106488328725,0.19461770947205967,0.09160182624911581,0.09089447623947013,0.20535656870940774,0.19436049128673397,0.09115169442479583,0.9135425374573982,0.1994083981737509,0.20140183911002507,0.1149122242942576,0.09963989454054402,0.914024821554884,0.8090476496688316,0.9075943669217413,0.15545624075622147,0.2002443572760594,0.7966047199537007,0.830943347694682,0.2056780914410649,0.9144106488328725,0.9075622146485757,0.09237348080509292,0.9050543373416501,0.9176901806957752,0.0973570831457784,0.20140183911002507,10,100
